conversation_id,rouge1_precision,rouge1_recall,rouge1_f1,rouge2_precision,rouge2_recall,rouge2_f1,rougeL_precision,rougeL_recall,rougeL_f1,summary_time_seconds
1dgmgf,1.0,0.24141048824593128,0.3889293517844137,0.9774436090225563,0.23529411764705882,0.37928519328956967,1.0,0.24141048824593128,0.3889293517844137,161.96312475204468
1dgple,1.0,0.21617021276595744,0.35549335199440163,0.9644268774703557,0.20783645655877342,0.3419761737911703,1.0,0.21617021276595744,0.35549335199440163,88.52895665168762
1dgrhe,1.0,0.2247744052502051,0.3670462156731414,0.978021978021978,0.21921182266009853,0.358148893360161,1.0,0.2247744052502051,0.3670462156731414,116.73345279693604
1dhek3,1.0,0.24878993223620524,0.3984496124031008,0.96875,0.24031007751937986,0.38509316770186336,1.0,0.24878993223620524,0.3984496124031008,70.54386639595032
1dhzwg,1.0,0.20794824399260628,0.34429992348890587,0.9508928571428571,0.19703977798334876,0.3264367816091954,1.0,0.20794824399260628,0.34429992348890587,104.42803859710693
1di4t6,1.0,0.18695106649937265,0.31501057082452427,0.9663299663299664,0.18016321406151914,0.3037037037037037,1.0,0.18695106649937265,0.31501057082452427,67.11815619468689
1di78q,1.0,0.26372637263726373,0.41737891737891736,0.9726027397260274,0.25585585585585585,0.40513552068473613,1.0,0.26372637263726373,0.41737891737891736,70.40691328048706
1di7mo,1.0,0.1691762621789194,0.28939393939393937,0.9578947368421052,0.16134751773049646,0.27617602427921095,1.0,0.1691762621789194,0.28939393939393937,41.745179414749146
1difq4,1.0,0.18321167883211678,0.3096853793954349,0.972,0.1775018261504748,0.30018529956763434,1.0,0.18321167883211678,0.3096853793954349,89.31913542747498
1dihg2,1.0,0.18515684774292274,0.3124596513879923,0.966804979253112,0.1784073506891271,0.30122818358112474,1.0,0.18515684774292274,0.3124596513879923,39.632734298706055
1dijzm,1.0,0.18433931484502447,0.31129476584022037,0.9688888888888889,0.17795918367346938,0.3006896551724138,1.0,0.18433931484502447,0.31129476584022037,119.57790899276733
1dip67,1.0,0.20751633986928106,0.3437077131258458,0.9683794466403162,0.20032706459525756,0.33197831978319786,1.0,0.20751633986928106,0.3437077131258458,91.95219206809998
1dj5ui,1.0,0.3464,0.5145573380867499,0.9930555555555556,0.3434747798238591,0.5104104699583581,1.0,0.3464,0.5145573380867499,52.01748704910278
1djhxc,1.0,0.21415441176470587,0.35276305828917487,0.9698275862068966,0.20699172033118676,0.34116755117513264,1.0,0.21415441176470587,0.35276305828917487,99.71029901504517
1djote,1.0,0.08957795004306632,0.16442687747035573,1.0,0.08879310344827586,0.16310372129849565,1.0,0.08957795004306632,0.16442687747035573,56.5429310798645
1dkav2,1.0,0.14885496183206107,0.2591362126245847,0.9570815450643777,0.14194780394653086,0.24722838137472283,1.0,0.14885496183206107,0.2591362126245847,167.07315182685852
1dksdx,1.0,0.26143790849673204,0.4145077720207254,0.982078853046595,0.2560747663551402,0.4062268346923647,1.0,0.26143790849673204,0.4145077720207254,47.44116711616516
1dl91y,1.0,0.19448584202682564,0.3256394260761073,0.9653846153846154,0.1871737509321402,0.31355402873204247,1.0,0.19448584202682564,0.3256394260761073,108.05161261558533
1dlrmz,1.0,0.2412488174077578,0.38871951219512196,0.968503937007874,0.23295454545454544,0.37557251908396944,1.0,0.2412488174077578,0.38871951219512196,81.33731293678284
1dlxdf,1.0,0.20346646571213264,0.3381340012523482,0.9776951672862454,0.19834087481146304,0.3297805642633228,1.0,0.20346646571213264,0.3381340012523482,131.04457902908325
1dlzxn,1.0,0.22481869460112813,0.36710526315789477,0.9784172661870504,0.21935483870967742,0.3583662714097497,1.0,0.22481869460112813,0.36710526315789477,82.58095836639404
1dmt0p,1.0,0.22580645161290322,0.3684210526315789,0.9672131147540983,0.2177121771217712,0.355421686746988,1.0,0.22580645161290322,0.3684210526315789,82.77765035629272
1dmwqf,1.0,0.12070566388115135,0.21541010770505384,0.9844961240310077,0.11802973977695168,0.2107883817427386,1.0,0.12070566388115135,0.21541010770505384,141.7306945323944
1dnaec,1.0,0.16353677621283255,0.28110289172831204,0.9567307692307693,0.1558339859044636,0.26801346801346804,1.0,0.16353677621283255,0.28110289172831204,131.62595176696777
1dnc25,1.0,0.2459016393442623,0.3947368421052631,0.9763779527559056,0.23938223938223938,0.3844961240310078,1.0,0.2459016393442623,0.3947368421052631,122.45057153701782
1dogl1,1.0,0.22155172413793103,0.36273817925194074,0.97265625,0.21484037963761865,0.35194346289752654,1.0,0.22155172413793103,0.36273817925194074,48.83873200416565
1dojlv,1.0,0.21311475409836064,0.3513513513513513,0.9796747967479674,0.2081174438687392,0.34330484330484334,1.0,0.21311475409836064,0.3513513513513513,66.52660155296326
1dol7y,1.0,0.23098591549295774,0.37528604118993136,0.9714285714285714,0.2236842105263158,0.36363636363636365,1.0,0.23098591549295774,0.37528604118993136,75.03946661949158
1dp2rr,1.0,0.21801346801346802,0.35798203178991017,0.9496124031007752,0.2064026958719461,0.3391003460207613,1.0,0.21801346801346802,0.35798203178991017,81.55862307548523
1dprdf,1.0,0.17170228445099484,0.2930817610062893,0.9698275862068966,0.16592920353982302,0.28337531486146095,1.0,0.17170228445099484,0.2930817610062893,283.3210663795471
1dpun8,1.0,0.17254038179148312,0.2943018159048216,0.9658119658119658,0.16605437178545188,0.2833855799373041,1.0,0.17254038179148312,0.2943018159048216,80.07414364814758
1dpynb,1.0,0.20452985586822237,0.3396011396011396,0.9831649831649831,0.20054945054945056,0.3331431831146606,1.0,0.20452985586822237,0.3396011396011396,210.95555710792542
1dpyzu,1.0,0.23887375113533152,0.38563049853372433,0.9770992366412213,0.23272727272727273,0.37591776798825255,1.0,0.23887375113533152,0.38563049853372433,50.975401639938354
1dqt10,1.0,0.07287822878228782,0.1358555460017197,1.0,0.07202216066481995,0.1343669250645995,1.0,0.07287822878228782,0.1358555460017197,67.15518140792847
1dqzfi,1.0,0.1493317838466008,0.25985844287158744,0.96484375,0.1436046511627907,0.25,1.0,0.1493317838466008,0.25985844287158744,263.2653703689575
1dr639,1.0,0.17347725520431764,0.2956636005256242,0.9776785714285714,0.16898148148148148,0.2881578947368421,1.0,0.17347725520431764,0.2956636005256242,128.4471607208252
1drtju,1.0,0.19224683544303797,0.3224950232249502,0.9586776859504132,0.18368962787015045,0.3083056478405316,1.0,0.19224683544303797,0.3224950232249502,211.5477478504181
1druwi,1.0,0.20202020202020202,0.33613445378151263,0.958904109589041,0.19301470588235295,0.32134659525631215,1.0,0.20202020202020202,0.33613445378151263,97.54904079437256
1drxwk,1.0,0.21030756442227763,0.3475274725274725,0.9801587301587301,0.20549084858569053,0.3397524071526823,1.0,0.21030756442227763,0.3475274725274725,74.70521831512451
1drzos,1.0,0.2333637192342753,0.37841832963784183,0.9764705882352941,0.2271897810218978,0.36861584011843074,1.0,0.2333637192342753,0.37841832963784183,66.05401945114136
1dskrv,1.0,0.21044176706827308,0.3477106834771068,0.9501915708812261,0.19935691318327975,0.3295681063122924,1.0,0.21044176706827308,0.3477106834771068,43.994301319122314
1dsyfg,1.0,0.1268170426065163,0.22508896797153027,0.9563492063492064,0.12086258776328987,0.21460373998219054,1.0,0.1268170426065163,0.22508896797153027,103.52955031394958
1dt01r,1.0,0.24446583253128007,0.3928847641144625,0.9644268774703557,0.2350674373795761,0.37800154918667705,1.0,0.24446583253128007,0.3928847641144625,77.55406928062439
1dt3xh,1.0,0.2007233273056058,0.3343373493975904,0.9728506787330317,0.19457013574660634,0.3242835595776772,1.0,0.2007233273056058,0.3343373493975904,70.84590101242065
1dt4va,1.0,0.12943871706758306,0.22920892494929007,0.9688888888888889,0.12492836676217765,0.22131979695431472,1.0,0.12943871706758306,0.22920892494929007,228.98547506332397
1dupws,1.0,0.16159105034182722,0.2782236490101659,0.9884169884169884,0.15920398009950248,0.27423674343867166,1.0,0.16159105034182722,0.2782236490101659,185.32683515548706
1duv00,1.0,0.2408622305529522,0.38821752265861026,0.9609375,0.23076923076923078,0.3721633888048412,1.0,0.2408622305529522,0.38821752265861026,167.91825008392334
1dv2e8,1.0,0.1496881496881497,0.2603978300180832,0.986046511627907,0.14701803051317613,0.25588412794206394,1.0,0.1496881496881497,0.2603978300180832,39.117236375808716
1dvij1,1.0,0.2060016220600162,0.3416274377942165,0.9762845849802372,0.200487012987013,0.33265993265993266,1.0,0.2060016220600162,0.3416274377942165,153.53354787826538
1dw0gq,1.0,0.24039320822162646,0.38760806916426516,0.9888059701492538,0.2370304114490161,0.3823953823953824,1.0,0.24039320822162646,0.38760806916426516,198.14094281196594
1dwjtx,1.0,0.21924144310823312,0.35963581183611537,0.9576271186440678,0.20925925925925926,0.34346504559270513,1.0,0.21924144310823312,0.35963581183611537,63.08497714996338
1dwukf,1.0,0.17620286085825748,0.29961304588170257,0.9740740740740741,0.17111255692908262,0.2910902047592695,1.0,0.17620286085825748,0.29961304588170257,148.07888054847717
1dwz3x,1.0,0.23029229406554472,0.3743700503959683,0.972972972972973,0.22340425531914893,0.3633741888968998,1.0,0.23029229406554472,0.3743700503959683,101.80532836914062
1dxlrh,1.0,0.22029488291413704,0.3610518834399431,0.9604743083003953,0.2109375,0.3459074733096085,1.0,0.22029488291413704,0.3610518834399431,52.83143758773804
1dxlxp,1.0,0.22551662174303683,0.36803519061583573,0.98,0.22032374100719423,0.3597650513950073,1.0,0.22551662174303683,0.36803519061583573,76.78109240531921
1dxzdq,1.0,0.19654231119199272,0.3285171102661597,0.9813953488372092,0.19216757741347906,0.3214013709063214,1.0,0.19654231119199272,0.3285171102661597,100.50574231147766
1dzeym,1.0,0.18220338983050846,0.3082437275985663,0.9766355140186916,0.17726887192536048,0.30007178750897345,1.0,0.18220338983050846,0.3082437275985663,73.52367067337036
1dzhjq,1.0,0.23132313231323132,0.3757309941520468,0.96875,0.22342342342342342,0.363103953147877,1.0,0.23132313231323132,0.3757309941520468,101.83330154418945
1e1x1y,1.0,0.17394888705688377,0.2963483146067416,0.9809523809523809,0.16996699669966997,0.2897327707454289,1.0,0.17394888705688377,0.2963483146067416,69.75744891166687
1e1ydu,1.0,0.19809069212410502,0.33067729083665337,0.967741935483871,0.1910828025477707,0.31914893617021284,1.0,0.19809069212410502,0.33067729083665337,91.9974570274353
1e28x2,1.0,0.16326530612244897,0.2807017543859649,0.9842931937172775,0.16,0.2752562225475842,1.0,0.16326530612244897,0.2807017543859649,63.32051610946655
1e2w8e,1.0,0.21143375680580762,0.34906367041198505,0.978448275862069,0.2061762034514078,0.3405851462865716,1.0,0.21143375680580762,0.34906367041198505,83.45520401000977
1e3k2h,1.0,0.14135802469135803,0.24770146024878315,0.9736842105263158,0.13712168004941322,0.24038982133188957,1.0,0.14135802469135803,0.24770146024878315,120.70240616798401
