conversation_id,rouge1_precision,rouge1_recall,rouge1_f1,rouge2_precision,rouge2_recall,rouge2_f1,rougeL_precision,rougeL_recall,rougeL_f1,summary_time_seconds
1yi9t0,1.0,0.2096627164995442,0.34664657121326303,0.9651416122004357,0.20200638394892842,0.3340874811463047,1.0,0.2096627164995442,0.34664657121326303,4.753391742706299
1zz0hh,1.0,0.21194165907019144,0.3497555471981948,0.9719827586206896,0.2056543547651619,0.33948061723748596,1.0,0.21194165907019144,0.3497555471981948,4.510917901992798
5rg40h,1.0,0.199250936329588,0.33229231730168646,0.9849056603773585,0.1956521739130435,0.326454033771107,1.0,0.199250936329588,0.33229231730168646,2.104632616043091
69mi5,1.0,0.21788700278692677,0.35781152485957973,0.9825378346915018,0.21388748099341104,0.3513007284079084,1.0,0.21788700278692677,0.35781152485957973,4.575069904327393
69n44,1.0,0.5741279069767442,0.7294552169898431,0.9974651457541192,0.5723636363636364,0.7273567467652495,1.0,0.5741279069767442,0.7294552169898431,4.554989814758301
6a53w,1.0,0.27689873417721517,0.4337050805452292,0.9713467048710601,0.2684085510688836,0.4205955334987594,1.0,0.27689873417721517,0.4337050805452292,2.2348334789276123
6a58n,1.0,0.0678933469631144,0.12715379706445437,0.9987437185929648,0.06772874424944625,0.12685495452369555,1.0,0.0678933469631144,0.12715379706445437,4.622674226760864
6a659,1.0,0.12894736842105264,0.22843822843822845,0.9657534246575342,0.1237928007023705,0.21945525291828794,1.0,0.12894736842105264,0.22843822843822845,1.2468483448028564
6ahuz,1.0,0.14356719556490155,0.25108659311267134,0.9253333333333333,0.1326959847036329,0.23210702341137127,1.0,0.14356719556490155,0.25108659311267134,4.753396511077881
6akt6,1.0,0.3359858532272325,0.5029781601588352,1.0,0.3356921716054843,0.5026490066225165,1.0,0.3359858532272325,0.5029781601588352,4.81003737449646
6alfc,1.0,0.11465807585297993,0.20572779821334736,0.9910485933503836,0.11350322202694786,0.20367936925098556,1.0,0.11465807585297993,0.20572779821334736,4.6358959674835205
6b9la,0.9974391805377721,0.09985899243686706,0.18154276392449312,0.9358974358974359,0.09358974358974359,0.1701631701631702,0.939820742637644,0.0940905012177926,0.17105569797250061,4.735431909561157
6blv6,1.0,0.031556772698546454,0.06118281326580625,0.9946524064171123,0.031347434060840985,0.06077934809247609,1.0,0.031556772698546454,0.06118281326580625,4.9582109451293945
6bquw,1.0,0.21184277692700357,0.34962089300758215,0.9855072463768116,0.2083758937691522,0.3440134907251265,1.0,0.21184277692700357,0.34962089300758215,2.561197280883789
6bwnx,1.0,0.11091445427728613,0.19968135953266064,0.9358288770053476,0.10330578512396695,0.18607123870281767,1.0,0.11091445427728613,0.19968135953266064,1.469815731048584
6bza8,1.0,0.2829336114007647,0.44107287997832567,0.981549815498155,0.27746870653685674,0.4326375711574952,0.9987714987714987,0.28258602711157454,0.4405310214034137,4.623097896575928
6c2jj,1.0,0.15880503144654087,0.2740841248303935,0.9850746268656716,0.15578284815106216,0.2690217391304348,1.0,0.15880503144654087,0.2740841248303935,1.2945852279663086
6c8kq,1.0,0.7025641025641025,0.825301204819277,0.997563946406821,0.7005988023952096,0.8231155778894472,1.0,0.7025641025641025,0.825301204819277,4.247833967208862
6ca68,1.0,0.2828282828282828,0.4409448818897638,0.9876695437731196,0.27909407665505226,0.43520782396088015,1.0,0.2828282828282828,0.4409448818897638,5.016449213027954
6cbee,1.0,0.1711133914828117,0.292223439211391,0.9894894894894894,0.1691044393122915,0.2888450580758273,1.0,0.1711133914828117,0.292223439211391,4.279916286468506
6cboe,1.0,0.32127476313522824,0.48631029986962193,0.9570469798657718,0.30719517449375267,0.46510110893672535,1.0,0.32127476313522824,0.48631029986962193,4.452346563339233
6cc2r,1.0,0.055004955401387515,0.10427430718647251,1.0,0.05453644025780863,0.10343206393982135,1.0,0.055004955401387515,0.10427430718647251,1.0689976215362549
6cc8n,1.0,0.06150426083734717,0.11588132635253055,0.9393939393939394,0.05744996293550778,0.10827803003842124,1.0,0.06150426083734717,0.11588132635253055,1.3604652881622314
6cdu5,1.0,0.16792770071458596,0.28756523303940973,1.0,0.16775278536892999,0.2873087308730873,1.0,0.16792770071458596,0.28756523303940973,4.461036443710327
6ch6p,1.0,0.38517366511145673,0.5561377245508982,0.9959568733153639,0.383298755186722,0.553558052434457,1.0,0.38517366511145673,0.5561377245508982,4.5113677978515625
6chf7,1.0,0.1330625507717303,0.23487238313736736,0.9755501222493888,0.12967175820604485,0.2289156626506024,1.0,0.1330625507717303,0.23487238313736736,4.612744569778442
6chte,1.0,0.26907763769077636,0.4240522875816993,0.980246913580247,0.26352472618652506,0.41538059115877585,1.0,0.26907763769077636,0.4240522875816993,4.6143798828125
6ck9z,1.0,0.18791064388961892,0.3163716814159292,0.9537815126050421,0.17902208201892744,0.3014608233731739,1.0,0.18791064388961892,0.3163716814159292,4.460590362548828
6cker,1.0,0.2383073496659243,0.3848920863309353,0.9775280898876404,0.232620320855615,0.3758099352051836,1.0,0.2383073496659243,0.3848920863309353,3.1284854412078857
6cksj,1.0,0.09497206703910614,0.17346938775510204,0.9865030674846625,0.09358631125596555,0.17095470975972785,1.0,0.09497206703910614,0.17346938775510204,4.6971964836120605
6cmsf,1.0,0.22004824443848833,0.36072056239015815,0.9890243902439024,0.21742627345844504,0.35648351648351645,1.0,0.22004824443848833,0.36072056239015815,4.531645774841309
6cmyv,1.0,0.09126671911880409,0.167267483777938,0.9130434782608695,0.08267716535433071,0.1516245487364621,1.0,0.09126671911880409,0.167267483777938,1.2855243682861328
6cnb9,1.0,0.46256038647342995,0.6325350949628405,0.9908496732026144,0.4580060422960725,0.6264462809917355,1.0,0.46256038647342995,0.6325350949628405,4.338309288024902
6cpgk,1.0,0.11013215859030837,0.1984126984126984,0.9813084112149533,0.10794536642678808,0.19449589838581638,1.0,0.11013215859030837,0.1984126984126984,5.1489479541778564
6cs4x,1.0,0.4594748858447489,0.6296441141963238,0.9950248756218906,0.4568817818389492,0.6262230919765166,1.0,0.4594748858447489,0.6296441141963238,4.482257843017578
6cuso,1.0,0.09723557692307692,0.17723737539708623,0.9900990099009901,0.09616540449573266,0.1753040429494905,1.0,0.09723557692307692,0.17723737539708623,4.421414613723755
6cvaa,1.0,0.12711559236586245,0.22555910543130991,0.9602272727272727,0.12175792507204611,0.21611253196930943,1.0,0.12711559236586245,0.22555910543130991,2.214717149734497
6cwjk,1.0,0.2394409937888199,0.3863693309947382,0.9376623376623376,0.22429325877601738,0.36199548759087485,1.0,0.2394409937888199,0.3863693309947382,4.5767927169799805
6cxmb,1.0,0.09853168469860897,0.17938797045374605,0.9947643979057592,0.09790029627721242,0.17825730034009615,1.0,0.09853168469860897,0.17938797045374605,4.798929452896118
6cyh4,1.0,0.7022569444444444,0.8250892401835798,0.9913366336633663,0.6959165942658557,0.8177641653905053,1.0,0.7022569444444444,0.8250892401835798,4.725073575973511
6cykd,1.0,0.10067275348390196,0.18292949137742848,0.9976076555023924,0.10021629416005767,0.18213583751910897,1.0,0.10067275348390196,0.18292949137742848,2.3668360710144043
6cyvp,1.0,0.18648248643315243,0.3143451143451143,0.9973509933774835,0.1857883049592894,0.31322795341098175,1.0,0.18648248643315243,0.3143451143451143,4.28670334815979
6czv1,1.0,0.0399002493765586,0.07673860911270983,0.972972972972973,0.03848895224518888,0.07404868015083992,0.875,0.034912718204488775,0.0671462829736211,1.1196534633636475
6d01u,1.0,0.03446295232624928,0.06662965019433649,0.9707112970711297,0.0333189717075973,0.06442654818106082,1.0,0.03446295232624928,0.06662965019433649,1.6492886543273926
6d044,1.0,0.21384157880508245,0.35233853006681515,0.9924050632911392,0.21200648999459168,0.3493761140819964,1.0,0.21384157880508245,0.35233853006681515,4.550089359283447
6d0l7,1.0,0.23336214347450301,0.378416257883672,0.9702602230483272,0.22577854671280276,0.3663157894736842,1.0,0.23336214347450301,0.378416257883672,1.7434911727905273
6d0ss,1.0,0.057068741893644616,0.10797546012269939,1.0,0.056762893285760625,0.10742786985880909,1.0,0.057068741893644616,0.10797546012269939,1.3132998943328857
